x,y,vessel_count
657895.4331893444,3525805.905745316,51
657895.4331893444,3525880.905745316,34
657895.4331893444,3525955.905745316,6
657970.4331893444,3396505.905745316,1
657970.4331893444,3396580.905745316,1
657970.4331893444,3396655.905745316,5
657970.4331893444,3396730.905745316,8
657970.4331893444,3396805.905745316,6
657970.4331893444,3396880.905745316,8
657970.4331893444,3396955.905745316,15
657970.4331893444,3397030.905745316,18
657970.4331893444,3397105.905745316,24
657970.4331893444,3397180.905745316,25
657970.4331893444,3397255.905745316,31
657970.4331893444,3397330.905745316,49
657970.4331893444,3397405.905745316,52
657970.4331893444,3397480.905745316,43
657970.4331893444,3397555.905745316,58
657970.4331893444,3397630.905745316,57
657970.4331893444,3397705.905745316,70
657970.4331893444,3397780.905745316,75
657970.4331893444,3397855.905745316,74
657970.4331893444,3397930.905745316,89
657970.4331893444,3398005.905745316,91
657970.4331893444,3398080.905745316,97
657970.4331893444,3398155.905745316,107
657970.4331893444,3398230.905745316,73
657970.4331893444,3398305.905745316,96
657970.4331893444,3398380.905745316,109
657970.4331893444,3398455.905745316,111
657970.4331893444,3398530.905745316,95
657970.4331893444,3398605.905745316,104
657970.4331893444,3398680.905745316,114
657970.4331893444,3398755.905745316,109
657970.4331893444,3398830.905745316,104
657970.4331893444,3398905.905745316,100
657970.4331893444,3398980.905745316,112
657970.4331893444,3399055.905745316,120
657970.4331893444,3399130.905745316,148
657970.4331893444,3399205.905745316,136
657970.4331893444,3399280.905745316,150
657970.4331893444,3399355.905745316,128
657970.4331893444,3399430.905745316,75
657970.4331893444,3399505.905745316,47
657970.4331893444,3399580.905745316,24
657970.4331893444,3399655.905745316,13
657970.4331893444,3399730.905745316,3
657970.4331893444,3399805.905745316,3
657970.4331893444,3399955.905745316,2
657970.4331893444,3524080.905745316,2
657970.4331893444,3524305.905745316,1
657970.4331893444,3525430.905745316,2
657970.4331893444,3525505.905745316,6
657970.4331893444,3525580.905745316,16
657970.4331893444,3525655.905745316,31
657970.4331893444,3525730.905745316,45
657970.4331893444,3525805.905745316,47
657970.4331893444,3525880.905745316,46
657970.4331893444,3525955.905745316,8
658045.4331893444,3396130.905745316,1
658045.4331893444,3396280.905745316,5
658045.4331893444,3396355.905745316,2
658045.4331893444,3396430.905745316,11
658045.4331893444,3396505.905745316,14
658045.4331893444,3396580.905745316,8
658045.4331893444,3396655.905745316,24
658045.4331893444,3396730.905745316,45
658045.4331893444,3396805.905745316,49
658045.4331893444,3396880.905745316,54
658045.4331893444,3396955.905745316,69
658045.4331893444,3397030.905745316,85
658045.4331893444,3397105.905745316,74
658045.4331893444,3397180.905745316,83
658045.4331893444,3397255.905745316,77
658045.4331893444,3397330.905745316,75
658045.4331893444,3397405.905745316,86
658045.4331893444,3397480.905745316,83
658045.4331893444,3397555.905745316,84
658045.4331893444,3397630.905745316,83
658045.4331893444,3397705.905745316,72
658045.4331893444,3397780.905745316,79
658045.4331893444,3397855.905745316,74
658045.4331893444,3397930.905745316,89
658045.4331893444,3398005.905745316,75
658045.4331893444,3398080.905745316,85
658045.4331893444,3398155.905745316,82
658045.4331893444,3398230.905745316,62
658045.4331893444,3398305.905745316,67
658045.4331893444,3398380.905745316,82
658045.4331893444,3398455.905745316,71
658045.4331893444,3398530.905745316,85
658045.4331893444,3398605.905745316,93
658045.4331893444,3398680.905745316,94
658045.4331893444,3398755.905745316,110
658045.4331893444,3398830.905745316,136
658045.4331893444,3398905.905745316,140
658045.4331893444,3398980.905745316,124
658045.4331893444,3399055.905745316,117
658045.4331893444,3399130.905745316,71
658045.4331893444,3399205.905745316,53
658045.4331893444,3399280.905745316,33
658045.4331893444,3399355.905745316,16
658045.4331893444,3399430.905745316,11
658045.4331893444,3399505.905745316,5
658045.4331893444,3399580.905745316,5
658045.4331893444,3399655.905745316,1
658045.4331893444,3525430.905745316,1
658045.4331893444,3525505.905745316,6
658045.4331893444,3525580.905745316,12
658045.4331893444,3525655.905745316,28
658045.4331893444,3525730.905745316,32
658045.4331893444,3525805.905745316,41
658045.4331893444,3525880.905745316,48
658045.4331893444,3525955.905745316,21
658120.4331893444,3395455.905745316,2
658120.4331893444,3395530.905745316,2
658120.4331893444,3395605.905745316,2
658120.4331893444,3395680.905745316,2
658120.4331893444,3395755.905745316,5
658120.4331893444,3395830.905745316,11
658120.4331893444,3395905.905745316,8
658120.4331893444,3395980.905745316,15
658120.4331893444,3396055.905745316,39
658120.4331893444,3396130.905745316,36
658120.4331893444,3396205.905745316,64
658120.4331893444,3396280.905745316,56
658120.4331893444,3396355.905745316,58
658120.4331893444,3396430.905745316,69
658120.4331893444,3396505.905745316,78
658120.4331893444,3396580.905745316,106
658120.4331893444,3396655.905745316,102
658120.4331893444,3396730.905745316,92
658120.4331893444,3396805.905745316,104
658120.4331893444,3396880.905745316,103
658120.4331893444,3396955.905745316,101
658120.4331893444,3397030.905745316,100
658120.4331893444,3397105.905745316,93
658120.4331893444,3397180.905745316,81
658120.4331893444,3397255.905745316,79
658120.4331893444,3397330.905745316,92
658120.4331893444,3397405.905745316,64
658120.4331893444,3397480.905745316,48
658120.4331893444,3397555.905745316,74
658120.4331893444,3397630.905745316,76
658120.4331893444,3397705.905745316,74
658120.4331893444,3397780.905745316,79
658120.4331893444,3397855.905745316,64
658120.4331893444,3397930.905745316,80
658120.4331893444,3398005.905745316,65
658120.4331893444,3398080.905745316,80
658120.4331893444,3398155.905745316,87
658120.4331893444,3398230.905745316,97
658120.4331893444,3398305.905745316,77
658120.4331893444,3398380.905745316,128
658120.4331893444,3398455.905745316,99
658120.4331893444,3398530.905745316,105
658120.4331893444,3398605.905745316,106
658120.4331893444,3398680.905745316,102
658120.4331893444,3398755.905745316,74
658120.4331893444,3398830.905745316,52
658120.4331893444,3398905.905745316,42
658120.4331893444,3398980.905745316,24
658120.4331893444,3399055.905745316,11
658120.4331893444,3399130.905745316,9
658120.4331893444,3399205.905745316,2
658120.4331893444,3399280.905745316,3
658120.4331893444,3399355.905745316,2
658120.4331893444,3399430.905745316,2
658120.4331893444,3399880.905745316,1
658120.4331893444,3525505.905745316,5
658120.4331893444,3525580.905745316,9
658120.4331893444,3525655.905745316,19
658120.4331893444,3525730.905745316,24
658120.4331893444,3525805.905745316,37
658120.4331893444,3525880.905745316,48
658120.4331893444,3525955.905745316,14
658120.4331893444,3526030.905745316,1
658195.4331893444,3395080.905745316,1
658195.4331893444,3395155.905745316,1
658195.4331893444,3395230.905745316,5
658195.4331893444,3395305.905745316,12
658195.4331893444,3395380.905745316,12
658195.4331893444,3395455.905745316,23
658195.4331893444,3395530.905745316,27
658195.4331893444,3395605.905745316,38
658195.4331893444,3395680.905745316,62
658195.4331893444,3395755.905745316,66
658195.4331893444,3395830.905745316,67
658195.4331893444,3395905.905745316,100
658195.4331893444,3395980.905745316,106
658195.4331893444,3396055.905745316,101
658195.4331893444,3396130.905745316,107
658195.4331893444,3396205.905745316,120
658195.4331893444,3396280.905745316,110
658195.4331893444,3396355.905745316,105
658195.4331893444,3396430.905745316,99
658195.4331893444,3396505.905745316,103
658195.4331893444,3396580.905745316,89
658195.4331893444,3396655.905745316,118
658195.4331893444,3396730.905745316,103
658195.4331893444,3396805.905745316,94
658195.4331893444,3396880.905745316,82
658195.4331893444,3396955.905745316,96
658195.4331893444,3397030.905745316,105
658195.4331893444,3397105.905745316,106
658195.4331893444,3397180.905745316,84
658195.4331893444,3397255.905745316,105
658195.4331893444,3397330.905745316,110
658195.4331893444,3397405.905745316,88
658195.4331893444,3397480.905745316,99
658195.4331893444,3397555.905745316,101
658195.4331893444,3397630.905745316,106
658195.4331893444,3397705.905745316,97
658195.4331893444,3397780.905745316,110
658195.4331893444,3397855.905745316,114
658195.4331893444,3397930.905745316,102
658195.4331893444,3398005.905745316,101
658195.4331893444,3398080.905745316,87
658195.4331893444,3398155.905745316,86
658195.4331893444,3398230.905745316,79
658195.4331893444,3398305.905745316,63
658195.4331893444,3398380.905745316,42
658195.4331893444,3398455.905745316,42
658195.4331893444,3398530.905745316,32
658195.4331893444,3398605.905745316,23
658195.4331893444,3398680.905745316,20
658195.4331893444,3398755.905745316,12
658195.4331893444,3398830.905745316,7
658195.4331893444,3398905.905745316,4
658195.4331893444,3398980.905745316,3
658195.4331893444,3399055.905745316,2
658195.4331893444,3399130.905745316,2
658195.4331893444,3399355.905745316,1
658195.4331893444,3525505.905745316,2
658195.4331893444,3525580.905745316,10
658195.4331893444,3525655.905745316,18
658195.4331893444,3525730.905745316,29
658195.4331893444,3525805.905745316,53
658195.4331893444,3525880.905745316,36
658195.4331893444,3525955.905745316,22
658195.4331893444,3526030.905745316,1
658270.4331893444,3394555.905745316,1
658270.4331893444,3394630.905745316,1
658270.4331893444,3394705.905745316,3
658270.4331893444,3394780.905745316,5
658270.4331893444,3394855.905745316,6
658270.4331893444,3394930.905745316,15
658270.4331893444,3395005.905745316,16
658270.4331893444,3395080.905745316,38
658270.4331893444,3395155.905745316,48
658270.4331893444,3395230.905745316,66
658270.4331893444,3395305.905745316,84
658270.4331893444,3395380.905745316,97
658270.4331893444,3395455.905745316,90
658270.4331893444,3395530.905745316,101
658270.4331893444,3395605.905745316,108
658270.4331893444,3395680.905745316,111
658270.4331893444,3395755.905745316,94
658270.4331893444,3395830.905745316,119
658270.4331893444,3395905.905745316,123
658270.4331893444,3395980.905745316,113
658270.4331893444,3396055.905745316,115
658270.4331893444,3396130.905745316,116
658270.4331893444,3396205.905745316,128
658270.4331893444,3396280.905745316,115
658270.4331893444,3396355.905745316,113
658270.4331893444,3396430.905745316,125
658270.4331893444,3396505.905745316,138
658270.4331893444,3396580.905745316,121
658270.4331893444,3396655.905745316,127
658270.4331893444,3396730.905745316,100
658270.4331893444,3396805.905745316,105
658270.4331893444,3396880.905745316,89
658270.4331893444,3396955.905745316,86
658270.4331893444,3397030.905745316,82
658270.4331893444,3397105.905745316,89
658270.4331893444,3397180.905745316,85
658270.4331893444,3397255.905745316,71
658270.4331893444,3397330.905745316,76
658270.4331893444,3397405.905745316,66
658270.4331893444,3397480.905745316,55
658270.4331893444,3397555.905745316,57
658270.4331893444,3397630.905745316,54
658270.4331893444,3397705.905745316,36
658270.4331893444,3397780.905745316,38
658270.4331893444,3397855.905745316,31
658270.4331893444,3397930.905745316,32
658270.4331893444,3398005.905745316,20
658270.4331893444,3398080.905745316,19
658270.4331893444,3398155.905745316,17
658270.4331893444,3398230.905745316,14
658270.4331893444,3398305.905745316,6
658270.4331893444,3398380.905745316,7
658270.4331893444,3398455.905745316,5
658270.4331893444,3398530.905745316,9
658270.4331893444,3398605.905745316,3
658270.4331893444,3398680.905745316,4
658270.4331893444,3398755.905745316,1
658270.4331893444,3398830.905745316,2
658270.4331893444,3398980.905745316,1
658270.4331893444,3399055.905745316,1
658270.4331893444,3524455.905745316,1
658270.4331893444,3525505.905745316,3
658270.4331893444,3525580.905745316,3
658270.4331893444,3525655.905745316,23
658270.4331893444,3525730.905745316,18
658270.4331893444,3525805.905745316,37
658270.4331893444,3525880.905745316,41
658270.4331893444,3525955.905745316,21
658270.4331893444,3526030.905745316,4
658345.4331893444,3394330.905745316,1
658345.4331893444,3394405.905745316,3
658345.4331893444,3394480.905745316,17
658345.4331893444,3394555.905745316,28
658345.4331893444,3394630.905745316,31
658345.4331893444,3394705.905745316,48
658345.4331893444,3394780.905745316,70
658345.4331893444,3394855.905745316,92
658345.4331893444,3394930.905745316,99
658345.4331893444,3395005.905745316,112
658345.4331893444,3395080.905745316,107
658345.4331893444,3395155.905745316,132
658345.4331893444,3395230.905745316,130
658345.4331893444,3395305.905745316,121
658345.4331893444,3395380.905745316,131
658345.4331893444,3395455.905745316,148
658345.4331893444,3395530.905745316,137
658345.4331893444,3395605.905745316,131
658345.4331893444,3395680.905745316,141
658345.4331893444,3395755.905745316,127
658345.4331893444,3395830.905745316,122
658345.4331893444,3395905.905745316,105
658345.4331893444,3395980.905745316,113
658345.4331893444,3396055.905745316,100
658345.4331893444,3396130.905745316,83
658345.4331893444,3396205.905745316,99
658345.4331893444,3396280.905745316,83
658345.4331893444,3396355.905745316,54
658345.4331893444,3396430.905745316,66
658345.4331893444,3396505.905745316,62
658345.4331893444,3396580.905745316,45
658345.4331893444,3396655.905745316,42
658345.4331893444,3396730.905745316,37
658345.4331893444,3396805.905745316,34
658345.4331893444,3396880.905745316,23
658345.4331893444,3396955.905745316,17
658345.4331893444,3397030.905745316,23
658345.4331893444,3397105.905745316,24
658345.4331893444,3397180.905745316,18
658345.4331893444,3397255.905745316,18
658345.4331893444,3397330.905745316,12
658345.4331893444,3397405.905745316,15
658345.4331893444,3397480.905745316,11
658345.4331893444,3397555.905745316,7
658345.4331893444,3397630.905745316,6
658345.4331893444,3397705.905745316,7
658345.4331893444,3397780.905745316,9
658345.4331893444,3397855.905745316,8
658345.4331893444,3397930.905745316,7
658345.4331893444,3398005.905745316,2
658345.4331893444,3398080.905745316,1
658345.4331893444,3398155.905745316,3
658345.4331893444,3398230.905745316,2
658345.4331893444,3398305.905745316,5
658345.4331893444,3398380.905745316,1
658345.4331893444,3398455.905745316,2
658345.4331893444,3398530.905745316,1
658345.4331893444,3398605.905745316,1
658345.4331893444,3525580.905745316,3
658345.4331893444,3525655.905745316,17
658345.4331893444,3525730.905745316,27
658345.4331893444,3525805.905745316,29
658345.4331893444,3525880.905745316,48
658345.4331893444,3525955.905745316,32
658345.4331893444,3526030.905745316,7
658420.4331893444,3394030.905745316,1
658420.4331893444,3394105.905745316,4
658420.4331893444,3394180.905745316,12
658420.4331893444,3394255.905745316,29
658420.4331893444,3394330.905745316,48
658420.4331893444,3394405.905745316,65
